file,age,gender,race
72900.jpg,4,0,5
72901.jpg,7,0,5
72902.jpg,1,0,0
72903.jpg,1,0,6
72904.jpg,4,0,6
72905.jpg,2,0,2
72906.jpg,1,1,0
72907.jpg,3,0,1
72908.jpg,3,1,1
72909.jpg,6,0,3
72910.jpg,4,0,1
72911.jpg,5,1,3
72912.jpg,3,1,1
72913.jpg,3,1,1
72914.jpg,4,1,5
72915.jpg,3,0,6
72916.jpg,1,1,4
72917.jpg,4,1,5
72918.jpg,3,1,2
72919.jpg,3,0,3
72920.jpg,1,0,6
72921.jpg,5,0,3
72922.jpg,4,0,4
72923.jpg,2,1,2
72924.jpg,6,0,1
72925.jpg,4,0,2
72926.jpg,4,0,6
72927.jpg,5,0,4
72928.jpg,2,1,1
72929.jpg,4,0,4
72930.jpg,3,0,1
72931.jpg,4,1,3
72932.jpg,3,1,0
72933.jpg,2,1,1
72934.jpg,4,0,5
72935.jpg,5,0,3
72936.jpg,1,1,2
72937.jpg,0,0,3
72938.jpg,4,0,5
72939.jpg,4,1,5
72940.jpg,4,0,1
72941.jpg,3,1,6
72942.jpg,5,0,4
72943.jpg,3,1,1
72944.jpg,7,1,3
72945.jpg,4,1,5
72946.jpg,4,1,6
72947.jpg,4,1,5
72948.jpg,2,1,4
72949.jpg,3,1,0
72950.jpg,3,0,3
72951.jpg,5,1,4
72952.jpg,5,0,3
72953.jpg,3,1,2
72954.jpg,4,0,6
72955.jpg,0,0,0
72956.jpg,5,1,2
72957.jpg,4,0,3
72958.jpg,6,1,2
72959.jpg,3,0,1
72960.jpg,4,0,0
72961.jpg,5,1,6
72962.jpg,3,1,0
72963.jpg,4,1,0
72964.jpg,7,0,6
72965.jpg,6,0,3
72966.jpg,3,1,5
72967.jpg,1,0,2
72968.jpg,4,0,1
72969.jpg,1,0,3
72970.jpg,4,0,5
72971.jpg,6,0,4
72972.jpg,1,0,6
72973.jpg,1,0,1
72974.jpg,5,0,0
72975.jpg,4,1,0
72976.jpg,3,1,0
72977.jpg,3,0,2
72978.jpg,3,0,6
72979.jpg,3,0,3
72980.jpg,3,1,5
72981.jpg,2,1,6
72982.jpg,4,0,0
72983.jpg,3,0,5
72984.jpg,4,1,2
72985.jpg,4,0,0
72986.jpg,4,0,4
72987.jpg,6,1,5
72988.jpg,1,0,2
72989.jpg,5,0,4
72990.jpg,3,1,3
72991.jpg,3,0,0
72992.jpg,7,1,3
72993.jpg,3,1,0
72994.jpg,5,1,6
72995.jpg,3,1,0
72996.jpg,4,0,4
72997.jpg,3,1,0
72998.jpg,2,1,6
72999.jpg,4,0,4
73000.jpg,5,0,5
73001.jpg,3,1,3
73002.jpg,4,1,3
73003.jpg,4,0,4
73004.jpg,1,0,5
73005.jpg,0,0,0
73006.jpg,5,0,4
73007.jpg,1,0,2
73008.jpg,6,0,4
73009.jpg,5,0,6
73010.jpg,4,1,4
73011.jpg,3,1,3
73012.jpg,3,0,1
73013.jpg,3,0,3
73014.jpg,2,1,1
73015.jpg,3,1,3
73016.jpg,1,1,0
73017.jpg,3,1,0
73018.jpg,3,1,0
73019.jpg,3,1,1
73020.jpg,5,0,3
73021.jpg,5,1,4
73022.jpg,3,1,0
73023.jpg,3,0,3
73024.jpg,5,0,1
73025.jpg,3,1,2
73026.jpg,3,1,6
73027.jpg,4,0,3
73028.jpg,4,0,2
73029.jpg,4,0,6
73030.jpg,4,1,0
73031.jpg,1,0,2
73032.jpg,5,0,2
73033.jpg,1,1,0
73034.jpg,4,1,2
73035.jpg,4,1,1
73036.jpg,3,0,3
73037.jpg,4,0,3
73038.jpg,5,0,2
73039.jpg,2,1,1
73040.jpg,4,1,1
73041.jpg,6,0,0
73042.jpg,3,0,0
73043.jpg,3,1,5
73044.jpg,4,0,3
73045.jpg,3,1,2
73046.jpg,1,0,2
73047.jpg,2,1,1
73048.jpg,7,0,1
73049.jpg,7,0,6
73050.jpg,3,0,4
73051.jpg,1,0,1
73052.jpg,3,0,5
73053.jpg,2,0,1
73054.jpg,0,0,0
73055.jpg,1,1,3
73056.jpg,3,0,4
73057.jpg,2,1,6
73058.jpg,3,1,1
73059.jpg,1,1,5
73060.jpg,2,1,3
73061.jpg,1,0,2
73062.jpg,4,1,5
73063.jpg,4,0,6
73064.jpg,6,1,5
73065.jpg,6,1,1
73066.jpg,5,0,3
73067.jpg,4,0,5
73068.jpg,5,0,0
73069.jpg,3,0,2
73070.jpg,2,0,6
73071.jpg,3,0,5
73072.jpg,3,0,6
73073.jpg,5,0,3
73074.jpg,3,1,5
73075.jpg,4,0,3
73076.jpg,7,0,3
73077.jpg,3,1,3
73078.jpg,1,0,4
73079.jpg,3,0,6
73080.jpg,5,1,5
73081.jpg,7,0,3
73082.jpg,6,0,4
73083.jpg,3,1,4
73084.jpg,3,0,5
73085.jpg,4,0,1
73086.jpg,3,0,2
73087.jpg,4,0,5
73088.jpg,3,1,0
73089.jpg,3,1,0
73090.jpg,7,0,2
73091.jpg,3,1,5
73092.jpg,3,1,1
73093.jpg,4,1,0
73094.jpg,5,0,5
73095.jpg,4,0,3
73096.jpg,4,0,6
73097.jpg,2,0,0
73098.jpg,3,0,4
73099.jpg,1,1,0
73100.jpg,3,1,0
73101.jpg,5,1,5
73102.jpg,4,0,6
73103.jpg,1,0,0
73104.jpg,6,1,1
73105.jpg,1,1,2
73106.jpg,4,0,6
73107.jpg,3,0,4
73108.jpg,8,1,6
73109.jpg,1,1,2
73110.jpg,3,0,3
73111.jpg,4,0,6
73112.jpg,3,1,0
73113.jpg,1,1,5
73114.jpg,2,1,2
73115.jpg,3,0,4
73116.jpg,3,1,1
73117.jpg,7,1,6
73118.jpg,2,0,2
73119.jpg,1,0,5
73120.jpg,3,1,5
73121.jpg,6,0,6
73122.jpg,5,1,1
73123.jpg,5,0,6
73124.jpg,6,1,1
73125.jpg,4,0,6
73126.jpg,4,0,0
73127.jpg,3,1,1
73128.jpg,4,0,5
73129.jpg,2,0,6
73130.jpg,2,0,1
73131.jpg,3,0,2
73132.jpg,3,1,5
73133.jpg,5,0,5
73134.jpg,2,0,6
73135.jpg,8,0,1
73136.jpg,4,1,5
73137.jpg,5,1,4
73138.jpg,4,1,1
73139.jpg,4,0,3
73140.jpg,3,1,6
73141.jpg,3,0,5
73142.jpg,3,0,3
73143.jpg,2,1,0
73144.jpg,2,1,0
73145.jpg,3,1,5
73146.jpg,8,1,3
73147.jpg,5,0,4
73148.jpg,3,0,3
73149.jpg,3,0,6
73150.jpg,2,1,3
73151.jpg,6,0,0
73152.jpg,5,0,1
73153.jpg,3,0,4
73154.jpg,3,1,2
73155.jpg,0,0,1
73156.jpg,4,0,6
73157.jpg,5,1,3
73158.jpg,6,1,2
73159.jpg,8,0,3
73160.jpg,2,1,2
73161.jpg,4,1,0
73162.jpg,3,1,3
73163.jpg,1,0,2
73164.jpg,4,0,1
73165.jpg,6,1,2
73166.jpg,3,1,3
73167.jpg,6,0,1
73168.jpg,3,0,0
73169.jpg,3,0,2
73170.jpg,0,0,3
73171.jpg,3,0,3
73172.jpg,5,0,0
73173.jpg,4,1,3
73174.jpg,3,1,6
73175.jpg,6,0,2
73176.jpg,5,0,5
73177.jpg,4,0,4
73178.jpg,3,0,2
73179.jpg,5,1,5
73180.jpg,5,1,0
73181.jpg,8,1,2
73182.jpg,1,1,1
73183.jpg,4,0,4
73184.jpg,1,0,4
73185.jpg,1,1,1
73186.jpg,5,0,4
73187.jpg,4,1,2
73188.jpg,1,1,0
73189.jpg,4,1,2
73190.jpg,6,1,3
73191.jpg,4,1,2
73192.jpg,3,1,0
73193.jpg,3,1,4
73194.jpg,1,0,6
73195.jpg,5,0,6
73196.jpg,5,0,2
73197.jpg,2,1,1
73198.jpg,3,0,3
73199.jpg,4,0,3
73200.jpg,2,0,3
73201.jpg,6,0,3
73202.jpg,2,1,2
73203.jpg,6,0,1
73204.jpg,4,0,5
73205.jpg,3,1,6
73206.jpg,4,1,5
73207.jpg,4,1,3
73208.jpg,1,1,2
73209.jpg,4,1,0
73210.jpg,5,0,3
73211.jpg,5,0,5
73212.jpg,1,0,4
73213.jpg,2,1,2
73214.jpg,4,1,3
73215.jpg,2,0,4
73216.jpg,5,0,6
73217.jpg,6,1,3
73218.jpg,2,0,3
73219.jpg,4,1,6
73220.jpg,5,0,4
73221.jpg,4,1,3
73222.jpg,3,1,0
73223.jpg,4,1,3
73224.jpg,3,1,0
73225.jpg,1,0,0
73226.jpg,1,0,3
73227.jpg,4,1,1
73228.jpg,5,0,6
73229.jpg,4,1,6
73230.jpg,2,1,1
73231.jpg,3,0,5
73232.jpg,2,0,6
73233.jpg,4,0,4
73234.jpg,7,1,0
73235.jpg,4,0,4
73236.jpg,5,0,3
73237.jpg,7,0,4
73238.jpg,4,0,1
73239.jpg,5,0,6
73240.jpg,3,1,1
73241.jpg,4,0,2
73242.jpg,3,1,1
73243.jpg,2,1,0
73244.jpg,6,0,0
73245.jpg,5,0,2
73246.jpg,2,1,2
73247.jpg,5,1,3
73248.jpg,5,0,5
73249.jpg,5,0,5
73250.jpg,3,1,2
73251.jpg,4,0,1
73252.jpg,8,1,5
73253.jpg,1,0,5
73254.jpg,4,1,0
73255.jpg,3,1,2
73256.jpg,4,0,2
73257.jpg,2,0,0
73258.jpg,4,1,3
73259.jpg,6,0,3
73260.jpg,2,1,0
73261.jpg,3,1,5
73262.jpg,4,0,4
73263.jpg,4,1,0
73264.jpg,6,0,4
73265.jpg,6,0,5
73266.jpg,1,1,1
73267.jpg,5,0,2
73268.jpg,4,0,2
73269.jpg,3,0,5
73270.jpg,6,0,6
73271.jpg,2,1,2
73272.jpg,2,1,3
73273.jpg,4,1,2
73274.jpg,6,0,3
73275.jpg,4,0,2
73276.jpg,3,0,4
73277.jpg,5,1,5
73278.jpg,2,0,6
73279.jpg,2,0,5
73280.jpg,4,1,2
73281.jpg,4,0,2
73282.jpg,3,0,4
73283.jpg,2,1,2
73284.jpg,2,0,6
73285.jpg,1,1,6
73286.jpg,1,1,6
73287.jpg,4,0,0
73288.jpg,3,1,6
73289.jpg,6,0,0
73290.jpg,3,1,6
73291.jpg,3,1,5
73292.jpg,3,0,2
73293.jpg,4,0,6
73294.jpg,7,0,4
73295.jpg,5,0,3
73296.jpg,2,1,1
73297.jpg,3,0,6
73298.jpg,4,0,3
73299.jpg,8,0,6
73300.jpg,2,1,5
73301.jpg,3,1,0
73302.jpg,6,0,3
73303.jpg,2,1,0
73304.jpg,1,0,0
73305.jpg,3,0,5
73306.jpg,4,1,3
73307.jpg,4,0,6
73308.jpg,6,0,4
73309.jpg,3,1,3
73310.jpg,4,0,4
73311.jpg,3,1,1
73312.jpg,3,1,6
73313.jpg,3,0,0
73314.jpg,2,1,1
73315.jpg,4,0,3
73316.jpg,6,0,3
73317.jpg,4,1,1
73318.jpg,3,0,2
73319.jpg,3,1,1
73320.jpg,3,0,6
73321.jpg,3,1,6
73322.jpg,2,0,6
73323.jpg,5,0,6
73324.jpg,3,1,0
73325.jpg,3,0,1
73326.jpg,3,0,3
73327.jpg,4,1,4
73328.jpg,3,0,4
73329.jpg,5,0,0
73330.jpg,3,1,0
73331.jpg,3,0,0
73332.jpg,6,1,6
73333.jpg,5,0,4
73334.jpg,6,1,1
73335.jpg,1,1,4
73336.jpg,4,0,3
73337.jpg,3,0,0
73338.jpg,4,0,3
73339.jpg,4,0,5
73340.jpg,2,1,0
73341.jpg,1,0,5
73342.jpg,1,1,6
73343.jpg,3,1,3
73344.jpg,3,0,5
73345.jpg,4,0,0
73346.jpg,2,0,1
73347.jpg,4,0,3
73348.jpg,1,0,1
73349.jpg,6,0,4
73350.jpg,3,0,4
73351.jpg,3,1,5
73352.jpg,2,1,0
73353.jpg,3,1,2
73354.jpg,3,0,5
73355.jpg,3,0,2
73356.jpg,3,0,6
73357.jpg,4,0,5
73358.jpg,3,1,0
73359.jpg,4,0,4
73360.jpg,3,0,3
73361.jpg,4,0,3
73362.jpg,1,0,5
73363.jpg,4,0,4
73364.jpg,2,0,0
73365.jpg,2,1,5
73366.jpg,3,1,6
73367.jpg,3,1,5
73368.jpg,6,0,4
73369.jpg,1,0,6
73370.jpg,4,0,4
73371.jpg,5,1,1
73372.jpg,3,1,5
73373.jpg,3,1,1
73374.jpg,4,0,0
73375.jpg,2,1,1
73376.jpg,1,0,1
73377.jpg,5,0,4
73378.jpg,4,0,3
73379.jpg,4,0,5
73380.jpg,5,1,0
73381.jpg,4,0,2
73382.jpg,2,1,3
73383.jpg,3,0,0
73384.jpg,5,1,3
73385.jpg,2,0,4
73386.jpg,4,1,5
73387.jpg,3,0,4
73388.jpg,4,0,0
73389.jpg,3,1,3
73390.jpg,6,0,4
73391.jpg,6,0,1
73392.jpg,6,1,1
73393.jpg,1,0,4
73394.jpg,3,0,1
73395.jpg,6,0,3
73396.jpg,6,1,0
73397.jpg,1,1,0
73398.jpg,5,1,4
73399.jpg,3,0,1
73400.jpg,5,1,6
73401.jpg,5,0,3
73402.jpg,3,0,2
73403.jpg,5,0,5
73404.jpg,1,0,1
73405.jpg,7,1,1
73406.jpg,3,1,4
73407.jpg,3,1,0
73408.jpg,3,0,0
73409.jpg,6,0,5
73410.jpg,4,1,5
73411.jpg,4,0,3
73412.jpg,3,1,3
73413.jpg,3,1,1
73414.jpg,5,0,3
73415.jpg,4,1,0
73416.jpg,5,1,5
73417.jpg,1,1,1
73418.jpg,3,1,0
73419.jpg,8,0,2
73420.jpg,5,1,6
73421.jpg,5,0,1
73422.jpg,3,1,3
73423.jpg,5,0,3
73424.jpg,7,0,3
73425.jpg,7,0,3
73426.jpg,5,0,5
73427.jpg,2,1,3
73428.jpg,6,0,1
73429.jpg,3,1,6
73430.jpg,4,1,3
73431.jpg,3,1,6
73432.jpg,1,0,0
73433.jpg,4,1,5
73434.jpg,4,0,4
73435.jpg,3,0,6
73436.jpg,1,1,0
73437.jpg,3,1,0
73438.jpg,4,0,3
73439.jpg,4,1,1
73440.jpg,3,1,5
73441.jpg,5,1,6
73442.jpg,4,1,4
73443.jpg,1,0,5
73444.jpg,3,1,5
73445.jpg,4,0,2
73446.jpg,4,1,0
73447.jpg,2,1,1
73448.jpg,3,0,1
73449.jpg,4,0,6
73450.jpg,2,1,5
73451.jpg,3,0,1
73452.jpg,3,1,3
73453.jpg,0,0,4
73454.jpg,1,0,2
73455.jpg,5,0,2
73456.jpg,3,1,5
73457.jpg,3,1,0
73458.jpg,2,0,1
73459.jpg,4,0,4
73460.jpg,3,1,0
73461.jpg,4,1,3
73462.jpg,5,1,3
73463.jpg,1,1,5
73464.jpg,4,1,3
73465.jpg,3,0,4
73466.jpg,5,0,1
73467.jpg,6,0,5
73468.jpg,2,0,5
73469.jpg,1,0,6
73470.jpg,3,1,1
73471.jpg,2,1,1
73472.jpg,4,0,3
73473.jpg,4,0,3
73474.jpg,6,0,5
73475.jpg,3,0,6
73476.jpg,4,0,1
73477.jpg,1,0,6
73478.jpg,6,0,4
73479.jpg,5,0,3
73480.jpg,2,1,3
73481.jpg,6,1,2
73482.jpg,1,1,6
73483.jpg,3,1,0
73484.jpg,5,1,0
73485.jpg,4,0,2
73486.jpg,3,1,1
73487.jpg,7,1,0
73488.jpg,4,0,4
73489.jpg,4,0,1
73490.jpg,3,0,4
73491.jpg,3,0,6
73492.jpg,6,1,5
73493.jpg,3,0,3
73494.jpg,6,1,6
73495.jpg,2,0,0
73496.jpg,3,1,2
73497.jpg,4,1,4
73498.jpg,3,0,6
73499.jpg,2,0,5
73500.jpg,4,1,0
73501.jpg,2,0,5
73502.jpg,5,1,5
73503.jpg,5,0,3
73504.jpg,3,1,0
73505.jpg,3,1,3
73506.jpg,3,1,4
73507.jpg,3,1,4
73508.jpg,4,1,6
73509.jpg,3,1,5
73510.jpg,2,1,6
73511.jpg,4,0,1
73512.jpg,3,1,1
73513.jpg,2,0,2
73514.jpg,5,1,3
73515.jpg,5,0,2
73516.jpg,3,0,3
73517.jpg,3,0,3
73518.jpg,5,0,2
73519.jpg,2,0,2
73520.jpg,3,0,6
73521.jpg,4,1,1
73522.jpg,1,0,2
73523.jpg,4,0,2
73524.jpg,2,1,5
73525.jpg,2,0,1
73526.jpg,4,0,2
73527.jpg,7,1,5
73528.jpg,3,0,5
73529.jpg,0,0,6
73530.jpg,4,0,0
73531.jpg,3,0,2
73532.jpg,2,1,6
73533.jpg,3,0,0
73534.jpg,1,0,3
73535.jpg,4,0,4
73536.jpg,6,0,3
73537.jpg,5,0,0
73538.jpg,1,1,1
73539.jpg,6,0,3
73540.jpg,3,1,1
73541.jpg,3,1,2
73542.jpg,4,0,1
73543.jpg,4,1,3
73544.jpg,6,0,5
73545.jpg,4,0,3
73546.jpg,8,1,3
73547.jpg,3,0,3
73548.jpg,7,0,4
73549.jpg,3,1,0
73550.jpg,3,1,3
73551.jpg,6,0,3
73552.jpg,6,0,2
73553.jpg,2,0,0
73554.jpg,5,1,6
73555.jpg,5,1,3
73556.jpg,4,0,1
73557.jpg,3,1,0
73558.jpg,1,1,3
73559.jpg,2,0,0
73560.jpg,4,1,5
73561.jpg,5,1,6
73562.jpg,3,1,5
73563.jpg,2,0,2
73564.jpg,5,0,0
73565.jpg,1,1,3
73566.jpg,4,0,1
73567.jpg,3,0,0
73568.jpg,3,0,6
73569.jpg,1,1,1
73570.jpg,5,0,2
73571.jpg,3,0,0
73572.jpg,1,1,6
73573.jpg,3,1,0
73574.jpg,5,0,0
73575.jpg,4,1,2
73576.jpg,4,1,3
73577.jpg,2,0,6
73578.jpg,1,0,1
73579.jpg,2,0,2
73580.jpg,3,0,6
73581.jpg,6,1,6
73582.jpg,4,0,1
73583.jpg,2,1,2
73584.jpg,3,1,2
73585.jpg,4,0,5
73586.jpg,5,0,6
73587.jpg,3,1,6
73588.jpg,3,1,1
73589.jpg,1,0,2
73590.jpg,3,1,6
73591.jpg,4,1,0
73592.jpg,3,0,5
73593.jpg,4,0,6
73594.jpg,3,1,6
73595.jpg,4,0,2
73596.jpg,6,0,2
73597.jpg,4,0,5
73598.jpg,0,1,4
73599.jpg,4,0,1
73600.jpg,4,0,3
73601.jpg,3,0,6
73602.jpg,3,0,0
73603.jpg,5,0,4
73604.jpg,6,1,0
73605.jpg,4,1,3
73606.jpg,2,1,2
73607.jpg,3,1,0
73608.jpg,1,0,4
73609.jpg,6,1,3
73610.jpg,6,0,6
73611.jpg,3,1,0
73612.jpg,6,0,2
73613.jpg,5,1,5
73614.jpg,5,1,3
73615.jpg,0,1,3
73616.jpg,3,1,3
73617.jpg,6,1,2
73618.jpg,2,1,6
73619.jpg,3,0,2
73620.jpg,3,1,4
73621.jpg,4,0,5
73622.jpg,1,0,2
73623.jpg,1,0,3
73624.jpg,4,1,2
73625.jpg,4,0,5
73626.jpg,5,0,5
73627.jpg,7,0,3
73628.jpg,2,0,0
73629.jpg,5,0,0
73630.jpg,2,1,0
73631.jpg,4,0,3
73632.jpg,4,0,3
73633.jpg,4,0,0
73634.jpg,3,1,2
73635.jpg,7,0,3
73636.jpg,3,0,6
73637.jpg,4,1,3
73638.jpg,3,1,5
73639.jpg,2,1,3
73640.jpg,4,0,0
73641.jpg,6,1,6
73642.jpg,4,0,4
73643.jpg,6,0,4
73644.jpg,4,0,5
73645.jpg,3,0,0
73646.jpg,3,0,2
73647.jpg,5,0,3
73648.jpg,3,1,3
73649.jpg,3,1,3
73650.jpg,6,0,2
73651.jpg,4,0,0
73652.jpg,6,1,0
73653.jpg,3,1,2
73654.jpg,3,1,3
73655.jpg,3,1,3
73656.jpg,0,0,2
73657.jpg,5,0,5
73658.jpg,5,0,3
73659.jpg,6,1,2
73660.jpg,8,1,1
73661.jpg,6,0,3
73662.jpg,5,0,2
73663.jpg,8,1,6
73664.jpg,3,0,6
73665.jpg,3,0,5
73666.jpg,5,1,2
73667.jpg,8,1,1
73668.jpg,3,1,1
73669.jpg,4,0,4
73670.jpg,3,0,5
73671.jpg,1,0,5
73672.jpg,3,1,0
73673.jpg,3,1,5
73674.jpg,6,1,1
73675.jpg,1,1,3
73676.jpg,4,0,2
73677.jpg,5,0,4
73678.jpg,3,1,4
73679.jpg,6,1,3
73680.jpg,3,1,0
73681.jpg,3,0,0
73682.jpg,2,0,3
73683.jpg,7,1,3
73684.jpg,5,0,3
73685.jpg,3,0,2
73686.jpg,3,0,2
73687.jpg,5,0,3
73688.jpg,3,1,1
73689.jpg,3,0,0
73690.jpg,2,1,1
73691.jpg,3,1,4
73692.jpg,1,0,0
73693.jpg,2,0,3
73694.jpg,1,1,1
73695.jpg,1,0,0
73696.jpg,4,0,1
73697.jpg,1,0,0
73698.jpg,2,1,5
73699.jpg,4,1,3
73700.jpg,5,0,1
73701.jpg,3,0,3
73702.jpg,5,0,3
73703.jpg,1,1,5
73704.jpg,4,0,1
73705.jpg,3,1,5
73706.jpg,2,0,1
73707.jpg,1,0,2
73708.jpg,1,1,2
73709.jpg,1,1,6
73710.jpg,4,0,3
73711.jpg,4,0,5
73712.jpg,4,1,3
73713.jpg,3,1,2
73714.jpg,6,0,3
73715.jpg,3,0,3
73716.jpg,5,0,4
73717.jpg,5,0,5
73718.jpg,4,1,3
73719.jpg,3,1,6
73720.jpg,6,1,3
73721.jpg,4,1,2
73722.jpg,4,1,2
73723.jpg,1,0,0
73724.jpg,3,0,0
73725.jpg,3,1,0
73726.jpg,5,0,1
73727.jpg,2,1,6
73728.jpg,3,1,3
73729.jpg,4,0,1
73730.jpg,4,0,3
73731.jpg,4,1,4
73732.jpg,3,1,0
73733.jpg,5,1,2
73734.jpg,5,0,2
73735.jpg,3,1,3
73736.jpg,5,0,4
73737.jpg,7,0,3
73738.jpg,1,0,5
73739.jpg,5,0,4
73740.jpg,6,0,4
73741.jpg,1,1,0
73742.jpg,3,0,2
73743.jpg,3,0,6
73744.jpg,4,0,6
73745.jpg,4,1,2
73746.jpg,3,0,3
73747.jpg,3,1,3
73748.jpg,3,0,0
73749.jpg,3,1,0
73750.jpg,5,0,1
73751.jpg,4,1,1
73752.jpg,7,0,0
73753.jpg,2,0,5
73754.jpg,4,0,5
73755.jpg,4,0,2
73756.jpg,3,1,2
73757.jpg,5,1,1
73758.jpg,2,1,2
73759.jpg,3,1,3
73760.jpg,2,0,0
73761.jpg,3,1,5
73762.jpg,1,0,6
73763.jpg,3,1,5
73764.jpg,1,0,6
73765.jpg,5,1,5
73766.jpg,3,1,0
73767.jpg,3,1,1
73768.jpg,0,1,0
73769.jpg,4,1,1
73770.jpg,4,0,5
73771.jpg,1,0,3
73772.jpg,3,0,3
73773.jpg,3,0,2
73774.jpg,4,0,4
73775.jpg,3,1,2
73776.jpg,2,1,2
73777.jpg,5,0,4
73778.jpg,6,0,3
73779.jpg,5,0,3
73780.jpg,4,0,1
73781.jpg,3,1,3
73782.jpg,6,0,1
73783.jpg,3,1,4
73784.jpg,3,0,0
73785.jpg,4,1,3
73786.jpg,3,1,0
73787.jpg,5,0,3
73788.jpg,2,1,5
73789.jpg,4,1,1
73790.jpg,5,0,0
73791.jpg,5,0,4
73792.jpg,4,0,3
73793.jpg,4,0,3
73794.jpg,4,0,4
73795.jpg,5,1,5
73796.jpg,5,1,6
73797.jpg,3,0,6
73798.jpg,5,1,1
73799.jpg,5,0,1
73800.jpg,2,0,2
73801.jpg,3,0,0
73802.jpg,3,0,4
73803.jpg,5,0,3
73804.jpg,6,0,1
73805.jpg,1,0,0
73806.jpg,6,0,1
73807.jpg,4,0,2
73808.jpg,3,0,2
73809.jpg,4,0,0
73810.jpg,2,1,1
73811.jpg,7,1,5
73812.jpg,4,0,6
73813.jpg,6,1,1
73814.jpg,2,1,5
73815.jpg,6,1,5
73816.jpg,3,0,1
73817.jpg,4,1,0
73818.jpg,4,0,6
73819.jpg,6,0,0
73820.jpg,3,0,3
73821.jpg,4,0,0
73822.jpg,5,0,2
73823.jpg,1,1,0
73824.jpg,3,0,1
73825.jpg,4,1,3
73826.jpg,3,1,0
73827.jpg,1,0,0
73828.jpg,4,0,0
73829.jpg,3,0,3
73830.jpg,4,0,5
73831.jpg,3,1,0
73832.jpg,3,1,1
73833.jpg,7,0,4
73834.jpg,3,1,1
73835.jpg,3,1,0
73836.jpg,4,0,1
73837.jpg,1,0,1
73838.jpg,4,1,1
73839.jpg,4,1,6
73840.jpg,1,0,5
73841.jpg,5,1,2
73842.jpg,3,1,3
73843.jpg,4,1,1
73844.jpg,1,1,5
73845.jpg,4,0,4
73846.jpg,5,0,0
73847.jpg,4,0,3
73848.jpg,4,0,4
73849.jpg,5,1,2
73850.jpg,5,0,3
73851.jpg,6,0,4
73852.jpg,3,0,0
73853.jpg,3,0,5
73854.jpg,2,1,6
73855.jpg,3,0,0
73856.jpg,4,1,1
73857.jpg,3,1,3
73858.jpg,1,1,0
73859.jpg,6,0,6
73860.jpg,3,1,5
73861.jpg,4,0,2
73862.jpg,3,1,2
73863.jpg,2,0,1
73864.jpg,5,0,1
73865.jpg,5,1,3
73866.jpg,3,0,3
73867.jpg,3,0,5
73868.jpg,1,1,1
73869.jpg,6,1,4
73870.jpg,4,0,4
73871.jpg,4,0,6
73872.jpg,4,0,5
73873.jpg,4,0,5
73874.jpg,4,0,3
73875.jpg,3,1,3
73876.jpg,6,0,2
73877.jpg,4,0,3
73878.jpg,5,0,6
73879.jpg,4,1,0
73880.jpg,1,1,3
73881.jpg,3,0,4
73882.jpg,3,0,3
73883.jpg,0,0,4
73884.jpg,3,1,1
73885.jpg,4,0,6
73886.jpg,2,0,1
73887.jpg,5,0,0
73888.jpg,6,1,2
73889.jpg,3,1,5
73890.jpg,4,0,0
73891.jpg,4,0,0
73892.jpg,5,0,5
73893.jpg,1,0,0
73894.jpg,4,0,4
73895.jpg,3,0,6
73896.jpg,3,1,4
73897.jpg,2,1,5
73898.jpg,1,1,5
73899.jpg,3,0,2
73900.jpg,3,1,6
73901.jpg,5,0,3
73902.jpg,4,1,2
73903.jpg,5,0,0
73904.jpg,4,1,6
73905.jpg,3,0,1
73906.jpg,4,0,5
73907.jpg,3,1,2
73908.jpg,3,1,0
73909.jpg,7,0,6
73910.jpg,5,0,3
73911.jpg,3,1,1
73912.jpg,4,1,6
73913.jpg,4,0,3
73914.jpg,4,1,2
73915.jpg,5,0,5
73916.jpg,1,0,2
73917.jpg,5,1,5
73918.jpg,4,1,3
73919.jpg,4,0,0
73920.jpg,1,1,0
73921.jpg,6,0,3
73922.jpg,3,1,2
73923.jpg,3,1,0
73924.jpg,3,0,4
73925.jpg,1,1,6
73926.jpg,1,1,0
73927.jpg,4,0,3
73928.jpg,0,0,4
73929.jpg,4,0,0
73930.jpg,3,0,1
73931.jpg,1,0,5
73932.jpg,3,0,1
73933.jpg,4,1,2
73934.jpg,3,1,2
73935.jpg,4,0,4
73936.jpg,3,0,6
73937.jpg,1,1,2
73938.jpg,5,0,5
73939.jpg,1,0,4
73940.jpg,4,1,5
73941.jpg,3,1,6
73942.jpg,4,0,0
73943.jpg,4,0,2
73944.jpg,2,0,0
73945.jpg,5,1,5
73946.jpg,3,0,4
73947.jpg,4,0,4
73948.jpg,1,0,5
73949.jpg,4,1,3
73950.jpg,4,0,0
73951.jpg,1,0,1
73952.jpg,4,1,1
73953.jpg,4,1,3
73954.jpg,3,1,2
73955.jpg,5,0,6
73956.jpg,5,0,4
73957.jpg,3,0,4
73958.jpg,4,1,4
73959.jpg,5,1,3
73960.jpg,3,1,3
73961.jpg,2,0,1
73962.jpg,1,1,5
73963.jpg,6,1,1
73964.jpg,4,0,0
73965.jpg,4,0,0
73966.jpg,3,1,6
73967.jpg,6,0,3
73968.jpg,3,1,3
73969.jpg,5,1,1
73970.jpg,2,0,2
73971.jpg,4,1,3
73972.jpg,6,1,5
73973.jpg,1,1,3
73974.jpg,5,1,5
73975.jpg,7,0,4
